multiple_hosts,host_since,host_from_ireland,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_respond_within_an_hour,host_respond_within_a_few_hours,host_respond_within_a_day,host_verified_by_phone,host_verified_by_email,host_verified_by_work_email,bungalow,town_house,rental_unit,home,loft,condo,cottage,guesthouse,bed_and_breakfast,boat,serviced_apartment,guest_suite,cabin,villa,castle,tiny_home,entire_home_or_apt,private_room,shared_room,number_of_bathrooms,shared_bath,entertainment_amenities,self_care_amenities,storage_amenities,wifi,leisure_amenities,kitchen_amenities,safety_amenities,parking_amenities,long_term_stay,single_level_home,open_24_hours,self_check_in,dublin_city,south_dublin,fingal,dun_laoghaire_rathdown,city center,clean comfortable,definitely recommend,definitely stay,gave us,great host,great location,great place,great stay,highly recommend,location great,minute walk,place great,place stay,recommend place,temple bar,walking distance,would definitely,would highly,would recommend
0,1391558400.0,1,100.0,100.0,1,3,14,1,1,53.37813,-6.3172,2,1,1,47.0,90,1125,90,90,1125,1125,90.0,1125.0,1,0,0,0,266,1,1,0,1658530800.0,1658530800.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,0,3,2,1,0,0.58,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.5368793440767324,0.0,0.0,0.0,0.3449132773627112,0.556731047565429,0.0,0.0,0.0,0.0,0.0,0.314464949230084,0.3078337874458419,0.0,0.2986571557686505,0.0,0.0,0.0,0.0,0.0
0,1436914800.0,1,87.0,60.0,0,1,1,1,1,53.34224123344245,-6.309394314830132,4,2,2,450.0,1,21,1,1,1125,1125,1.0,1125.0,1,28,45,60,61,1,1,1,1662764400.0,1662764400.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,1.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1525129200.0,1,43.0,49.0,0,3,3,1,1,53.33455,-6.27106,2,1,2,80.0,6,365,6,6,365,365,6.0,365.0,1,0,0,0,0,10,9,0,1623538800.0,1643587200.0,4.4,4.3,4.2,4.9,4.6,4.7,4.6,0,3,0,3,0,0.66,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.1828251276531929,0.0,0.0,0.0,0.0,0.0,0.1682491383575263,0.3797932386035716,0.1969473591664951,0.1760716359932894,0.0,0.6425141341689765,0.4193102387467396,0.1809486676983024,0.0,0.2388606056417039,0.0,0.0,0.2139918563251289,0.0
0,1525129200.0,1,43.0,49.0,0,3,3,1,1,53.33425,-6.27248,2,1,1,80.0,6,365,6,6,365,365,6.0,365.0,1,7,9,21,21,7,5,0,1627599600.0,1639612800.0,4.71,4.86,4.86,4.71,4.43,4.86,4.57,0,3,0,3,0,0.51,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.1558530511715651,0.0,0.0,0.179384371303242,0.0,0.0,0.4302823453198774,0.161881290089894,0.3357836774440158,0.4502876937087821,0.1783607646389166,0.1825748089016261,0.0,0.3085068483551805,0.1733969820009055,0.2036216502173866,0.0,0.1554160713533349,0.3648435437978053,0.1660032670579098
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.35082,-6.26319,8,3,6,709.0,2,13,1,3,13,13,2.9,13.0,1,3,7,16,175,69,55,4,1602457200.0,1661382000.0,4.32,4.26,4.33,4.43,4.49,4.78,4.35,1,31,30,1,0,2.95,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1473634800.0,1,80.0,68.0,0,1,1,1,1,53.37677,-6.31106,2,1,1,120.0,14,1125,14,14,1125,1125,14.0,1125.0,1,1,2,2,2,9,9,0,1642809600.0,1659222000.0,4.89,5.0,4.78,5.0,5.0,4.78,4.89,0,1,1,0,0,1.15,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.33967,-6.26438,6,2,5,140.0,2,28,1,2,1125,1125,1.9,1125.0,1,0,0,0,0,1,0,0,1627081200.0,1627081200.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1,31,30,1,0,0.07,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.1247798737985279,0.0733177810429649,0.1681506475481812,0.107714730531679,0.0,0.0,0.488034400478294,0.4374210381909263,0.1848253412353858,0.1952771470816684,0.1428001154610277,0.0548152444938106,0.2682967428263906,0.4785592922088137,0.06941299309983,0.1222684619860481,0.1298194303779906,0.2177525293340105,0.0365128650105662,0.1661329900018064
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.34902,-6.24772,3,1,2,197.0,2,30,1,2,1125,1125,1.0,1125.0,1,0,0,0,0,2,0,0,1602975600.0,1607040000.0,4.0,4.5,4.5,3.5,4.5,4.5,2.5,1,31,30,1,0,0.09,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.5344926521639954,0.1570277884064334,0.144054137634784,0.0,0.0,0.2771280525487642,0.3689096078013213,0.2775831445886466,0.0,0.0,0.1529205193886602,0.0,0.3064653153318184,0.2645033933384431,0.0,0.0,0.4170596358984092,0.1332485112452331,0.0,0.0
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.34605,-6.26308,6,2,5,596.0,2,30,1,3,1125,1125,2.9,1125.0,1,7,17,30,195,1,1,0,1656630000.0,1656630000.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,31,30,1,0,0.41,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0466662498738162,0.0,0.2515456987109085,0.1611363235772534,0.1199212401355094,0.2419589286199707,0.1288371532802724,0.3392987736531588,0.100541919951903,0.5393089932281605,0.0534056147618314,0.1093348072279766,0.0535146252246118,0.369498256592439,0.2076773429481935,0.0,0.0971019731319405,0.3722832586548581,0.2184863222340725,0.0994109500219734
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.33111,-6.24783,8,0,7,342.0,2,30,1,3,1125,1125,2.0,1125.0,1,2,2,2,2,13,9,0,1602630000.0,1655074800.0,4.77,4.69,4.69,4.69,4.85,4.85,4.62,1,31,30,1,0,0.56,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.2193559696092277,0.201232758595004,0.0,0.1199189754101923,0.2903452310399826,0.2576694403539832,0.1938813519770822,0.2010800424141989,0.1797662694402407,0.0,0.0,0.3210816875714905,0.3694912785787413,0.2076734209395833,0.4877455673108208,0.2913004180526908,0.0930690570115254,0.109241098048372,0.0994090726356567
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.33715,-6.23695,2,0,1,90.0,2,30,1,2,1125,1125,2.0,1125.0,1,0,0,0,0,3,0,0,1609027200.0,1617663600.0,4.67,5.0,5.0,4.33,4.67,5.0,4.67,1,31,30,1,0,0.14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.6036590099252951,0.0,0.0,0.0,0.0,0.0,0.5555314501098041,0.0,0.0,0.0,0.0,0.3535796301399699,0.0,0.0,0.0,0.0,0.3140196668958648,0.0,0.0,0.3214867052112775
0,1426723200.0,1,100.0,97.0,0,6,17,1,1,53.33176,-6.26939,2,0,1,61.0,14,360,14,14,360,360,14.0,360.0,1,0,0,0,0,13,1,1,1600729200.0,1661295600.0,4.38,4.31,4.92,4.54,4.85,4.92,4.46,0,6,5,0,0,0.54,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.1271798708868792,0.2333445157833218,0.1245641037027211,0.0,0.0,0.4979784869633419,0.2248200070027327,0.2331674298878093,0.2084525073829035,0.2477066270775742,0.1267795363905017,0.2482122408444398,0.4284529223178745,0.0,0.0,0.1125949132612578,0.2158411403232031,0.1266732678402422,0.3458168850925688
1,1336950000.0,1,90.0,75.0,1,2,3,1,1,53.3527,-6.28583,4,2,4,233.0,4,21,4,4,21,21,4.0,21.0,1,8,19,38,117,32,22,1,1608768000.0,1662678000.0,4.97,5.0,5.0,4.97,5.0,5.0,4.97,0,1,1,0,0,1.53,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.4163462638278259,0.0,0.0,0.0,0.710816731450742,0.0,0.4160302973234248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3851157677832433,0.0,0.0
0,1462230000.0,1,79.0,58.0,0,21,59,1,1,53.34814,-6.26414,4,1,2,200.0,14,1125,14,14,1125,1125,14.0,1125.0,1,0,0,0,0,9,9,0,1638662400.0,1657234800.0,4.11,4.11,4.33,4.11,3.56,5.0,3.44,0,12,12,0,0,0.96,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236677346680749,0.0,0.0,0.3263321269613043,0.0,0.396946395943172,0.3885759375578557,0.0,0.0,0.4427055445165137,0.0,0.0,0.0,0.0
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.34328,-6.24138,5,2,3,180.0,2,60,1,2,1125,1125,1.9,1125.0,1,0,0,0,0,3,0,0,1608508800.0,1625439600.0,3.33,3.33,5.0,3.33,4.0,5.0,3.33,1,31,30,1,0,0.14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317104170159974,0.0,0.0,0.4849669079909316,0.0,0.0,0.0,0.2492000354959752,0.0,0.0,0.5239064535646628,0.0,0.2947066638864899,0.5363643661569865
0,1452038400.0,0,100.0,83.0,1,1,3,1,1,53.33741,-6.23675,2,1,1,135.0,2,5,2,2,5,5,2.0,5.0,1,19,45,66,66,11,11,0,1631401200.0,1656802800.0,4.82,4.91,4.82,4.82,4.91,4.45,4.27,0,1,0,1,0,0.9,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.33999,-6.26503,6,2,5,571.0,2,60,2,3,1125,1125,3.0,1125.0,1,2,2,2,2,3,3,0,1635030000.0,1637625600.0,4.67,3.0,4.33,4.67,4.33,4.33,4.33,1,31,30,1,0,0.28,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0336175912522407,0.1185175358617532,0.0724837372052676,0.1547732412341201,0.0,0.104581915849298,0.680622397795532,0.1745894289755283,0.2897149162658595,0.2913819303354996,0.1538900710892768,0.078762979004554,0.0385510470989713,0.1663627540263016,0.1122054811527893,0.0,0.3147779183270619,0.2011400067503611,0.1573939173370685,0.2148419913452759
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.34769,-6.23539,5,2,4,275.0,3,60,1,2,1125,1125,1.0,1125.0,1,0,0,0,0,10,10,0,1635548400.0,1658703600.0,4.5,4.2,4.8,4.1,4.5,4.7,4.4,1,31,30,1,0,0.94,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.3708386380987812,0.1452641639644427,0.2665248499198544,0.1422764487664117,0.1588279520039225,0.2563672027297117,0.4550306778993337,0.2567882018749666,0.1331612916815942,0.3571399978641582,0.0,0.0,0.2835066854571582,0.2446883108333512,0.137527626552249,0.0,0.0,0.2465325886835506,0.1446855246914322,0.0
0,1569193200.0,1,100.0,89.0,0,3,3,1,1,53.3529,-6.23608,2,1,1,124.0,1,1125,1,1,1125,1125,1.0,1125.0,1,8,26,51,220,40,40,6,1647734400.0,1662159600.0,4.88,4.9,4.8,4.98,5.0,4.73,4.73,0,3,1,2,0,6.78,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.2248052457908505,0.0,0.0,0.2587472454258887,0.1925654617423565,0.0,0.1379215551971272,0.2335004860927495,0.3228936128099357,0.4330020486172193,0.2572707767521151,0.1755661266892837,0.1718639417788199,0.296663886703128,0.0833703091150799,0.0,0.155923056425342,0.3736248970616798,0.2631284467070948,0.1596307332345476
1,1461970800.0,1,82.0,65.0,0,68,129,1,1,53.34513,-6.26819,4,1,2,192.0,14,1125,2,4,1125,1125,3.9,1125.0,1,4,12,22,285,38,36,3,1627599600.0,1661295600.0,4.47,4.74,4.39,4.87,4.63,4.95,4.39,0,42,42,0,0,2.78,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.3729655442165304,0.0,0.0,0.0,0.4792166791974957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7945112190562142
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.34601,-6.24573,5,2,4,185.0,3,30,1,3,1125,1125,1.3,1125.0,1,0,0,0,0,13,8,1,1607817600.0,1661554800.0,4.46,4.46,4.62,3.77,4.0,4.46,4.15,1,31,30,1,0,0.61,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.4618200044477337,0.0,0.0,0.4442193766941084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4239828174796723,0.4766010308242901,0.0,0.0,0.4271784834944475,0.0,0.0
0,1450742400.0,1,100.0,90.0,0,1,1,1,1,53.40358,-6.25325,2,1,1,71.0,1,1125,1,1,1125,1125,1.0,1125.0,1,8,26,44,44,53,52,13,1606694400.0,1662678000.0,4.89,4.85,4.85,4.96,4.96,4.77,4.83,0,1,0,1,0,2.44,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.0769667577966694,0.1205970530115985,0.110633313053592,0.2362333553702185,0.1977863888601167,0.266042294037486,0.6610844357761433,0.1598875088104075,0.1105493530802889,0.1729551474573708,0.264246025391196,0.0901630798426642,0.0588411997875615,0.1015690600749652,0.057087123269923,0.1005568907161636,0.2669175284719745,0.2814201825546052,0.1201166716898919,0.1639587182035618
0,1460242800.0,1,89.0,48.0,0,2,6,1,1,53.36164,-6.27533,1,1,2,80.0,5,1125,5,5,1125,1125,5.0,1125.0,1,1,6,36,37,5,0,0,1604275200.0,1631055600.0,4.8,4.8,4.8,5.0,5.0,4.8,4.8,0,2,0,2,0,0.22,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0595551258480513,0.1639040271057002,0.1458255701242935,0.0,0.3941435194303529,0.5363387608746383,0.2368744626243754,0.1364830331816663,0.3660489438293091,0.0579973829432594,0.1484191482512522,0.1743472980916806,0.2257129093778921,0.1409582873603265,0.0,0.1054507160978166,0.3032188864203691,0.0889768446280264,0.2429059878161167
0,1392508800.0,1,100.0,100.0,0,1,1,1,1,53.19817,-6.10767,9,4,6,350.0,7,14,7,7,14,14,7.0,14.0,1,0,0,0,15,6,2,1,1626476400.0,1660345200.0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,0,1,1,0,0,0.43,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.1232145442672449,0.1315489178587811,0.0,0.0,0.5259021590467217,0.2374265759965245,0.2462420727150825,0.440282568670247,0.0,0.2677771576731401,0.2621305071990489,0.1131195035506797,0.0,0.298645947181602,0.1189085663978347,0.227944227870701,0.2675527027559768,0.0
0,1505689200.0,1,100.0,98.0,0,4,4,1,1,53.37766,-6.19635,5,3,5,250.0,1,7,1,3,1125,1125,1.3,1125.0,1,2,26,56,90,35,24,5,1625007600.0,1662678000.0,4.71,4.77,4.6,4.91,4.94,4.63,4.54,1,4,0,4,0,2.39,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.419501955710458,0.0,0.0,0.3354143657331886,0.0,0.0,0.3510089661487542,0.0,0.4269630004066639,0.0,0.3607316102702445,0.0,0.0,0.3791925997306011,0.3634505358961657,0.0,0.0
0,1583452800.0,1,95.0,91.0,0,4,5,1,1,53.35756,-6.23886,2,1,0,50.0,1,3,1,1,3,3,1.0,3.0,1,3,12,39,47,48,32,2,1601679600.0,1661382000.0,4.38,4.65,4.25,4.67,4.71,4.35,4.46,0,3,0,3,0,2.03,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.1272622843026307,0.4486583298165465,0.1371967120178354,0.1464768555291969,0.0,0.0,0.468464481970878,0.1321846611781662,0.0,0.3676837897235727,0.145641026385332,0.1490820170813336,0.1459383059084099,0.377868312005001,0.0,0.3325357591056735,0.1324020994238602,0.1269054670992197,0.0,0.1355504740438705
0,1500850800.0,1,100.0,98.0,1,1,1,1,1,53.28227,-6.14184,2,1,2,85.0,1,46,1,1,1125,1125,1.0,1125.0,1,13,31,56,56,25,19,2,1602889200.0,1662850800.0,4.92,4.88,5.0,5.0,5.0,4.84,4.88,1,1,0,1,0,1.08,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.473794944965843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5271286826070889,0.0,0.4929303740982207,0.0,0.0,0.5046517099833476
0,1284418800.0,1,100.0,98.0,0,32,41,1,1,53.33463,-6.25674,2,0,1,100.0,3,30,1,3,1125,1125,2.7,1125.0,1,0,0,0,0,10,5,0,1602284400.0,1656630000.0,4.2,3.9,4.5,4.0,4.5,4.0,4.2,1,31,30,1,0,0.43,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.3201405101421175,0.0,0.0,0.0,0.0,0.0,0.2946168597071918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365256693603601,0.3330702091803151,0.0,0.0,0.0
0,1528844400.0,1,0.0,86.0,0,1,1,1,1,53.32201,-6.23826,2,0,1,115.0,3,1125,3,3,1125,1125,3.0,1125.0,1,0,0,0,0,7,6,0,1630710000.0,1647734400.0,4.57,5.0,4.0,5.0,4.86,4.86,4.0,1,1,1,0,0,0.56,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0,0.3789557958567083,0.0,0.0,0.0,0.0,0.5935273641363054,0.0,0.3473826020769843,0.0,0.0,0.0,0.3697969915154463,0.0,0.3587732152931311,0.0,0.0,0.0,0.0,0.3434749854597791
0,1523833200.0,1,0.0,100.0,0,8,8,1,1,53.33134,-6.2784,1,1,1,128.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,4,2,0,1604966400.0,1633734000.0,4.5,4.5,4.25,4.75,4.25,4.25,4.25,1,8,8,0,0,0.18,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1523833200.0,1,0.0,100.0,0,8,8,1,1,53.33142,-6.27937,3,2,3,177.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,9,2,0,1624489200.0,1656457200.0,4.67,4.78,4.67,4.78,4.44,4.78,4.56,1,8,8,0,0,0.61,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.181085266649071,0.1064015335655848,0.0,0.0,0.0,0.1877810932986713,0.4999439706243847,0.0940447311139083,0.0975365517538373,0.2615940672033722,0.1036184610489781,0.2121332094869256,0.3114898948799375,0.2688399961254093,0.0,0.2365874812713751,0.4709971538396098,0.1805775409015823,0.1059776980899291,0.1928787768595385
0,1523833200.0,1,0.0,100.0,0,8,8,1,1,53.33089,-6.27786,2,1,2,152.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,9,5,0,1604188800.0,1633906800.0,4.89,4.89,5.0,4.67,4.78,4.89,4.89,1,8,8,0,0,0.4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7230474639603194,0.3208374298429006,0.0,0.0,0.0,0.0,0.4084074079207899,0.0,0.0,0.0,0.4554877579340352,0.0,0.0,0.0,0.0
0,1431903600.0,0,100.0,100.0,0,2,5,1,1,53.30097,-6.30515,6,4,4,140.0,7,365,7,7,1125,1125,7.0,1125.0,1,2,2,2,2,13,10,1,1612051200.0,1661468400.0,4.46,4.69,4.31,4.92,4.92,4.77,4.62,0,1,1,0,0,0.66,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.1151344358857991,0.1353006875837999,0.1861831979142785,0.1987768437140708,0.1479341533877387,0.283555188043213,0.4635539202544719,0.1943300446904851,0.1240279352619737,0.3465044156162098,0.1811723643934417,0.168593488159453,0.1320306689210248,0.2848818300738532,0.112082940387051,0.056408577636957,0.3294072006854816,0.2870290566713972,0.1179165193598245,0.1532909715613508
0,1391731200.0,1,97.0,93.0,1,23,30,1,0,53.3238,-6.2742,2,1,1,75.0,14,1125,14,16,1125,1125,14.1,1125.0,1,2,2,29,119,16,8,2,1605484800.0,1661986800.0,4.81,4.81,4.5,5.0,5.0,4.94,4.81,0,20,20,0,0,0.72,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6975748699338632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7165118986009611
0,1602543600.0,0,0.0,100.0,1,9,9,1,1,53.33424,-6.26413,2,1,1,79.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,53,29,0,1608249600.0,1650236400.0,4.85,4.96,4.96,4.89,4.68,4.91,4.85,1,9,0,9,0,2.51,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0.6078004123712996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7940898303852519,0.0,0.0,0.0,0.0
0,1382137200.0,1,0.0,40.0,0,1,2,1,1,53.33253,-6.23247,2,1,1,100.0,13,1125,13,13,1125,1125,13.0,1125.0,1,0,0,0,20,3,2,0,1607817600.0,1653001200.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.14,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.4374491706890713,0.0,0.471597600360131,0.0,0.0,0.0,0.201286461517658,0.2271846318297202,0.235619851720315,0.2106449811790609,0.0,0.0,0.2508229018567217,0.2164796645788977,0.48669156879569,0.0,0.0,0.2181113267087383,0.0,0.0
0,1517702400.0,1,0.0,0.0,0,1,1,1,1,53.32664,-6.26786,4,2,2,101.0,5,60,5,5,1125,1125,5.0,1125.0,1,0,0,0,0,10,0,0,1603843200.0,1615766400.0,5.0,4.9,5.0,5.0,5.0,5.0,4.9,1,1,1,0,0,0.44,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
